,full name,state,state debt,Same State Loan Office,Different State Loan Office,Same State Liquidated Debt,Different State Liquidated Debt,Pierce Certificates,Total,SSLO Total,DSLO Total,SSLD Total,DSLD Total,PC Total,Debt Total,tot_pre1790_certs
1401,['Joseph Huddell'],PA,PA,,,,,,10853.28,0.0,0.0,0.0,0.0,0.0,0.0,0
1402,['Joseph Hyde'],CT,CT,['Joseph Hyde'],,,,,700.0,782.29167,0.0,0.0,0.0,0.0,782.29167,1
1403,"['Joseph Jenckes', 'David L Barnes']",RI,RI,,,,,,186.75,0.0,0.0,0.0,0.0,0.0,0.0,0
1404,['Joseph Kershaw'],SC,SC,,,,,,3879.96,0.0,0.0,0.0,0.0,0.0,0.0,0
1405,['Joseph Knight'],CT,CT,,,"['Joseph Knight', 'Joseph Night']","['Joseph Knight', 'Joseph Night']",,669.01,0.0,0.0,53.766666666666666,154.61111111111111,0.0,208.3777777777778,2
1406,['Joseph Larimore'],PA,PA,['Joseph Larimore'],,,,,202.41,44.42361,0.0,0.0,0.0,0.0,44.42361,1
1407,['Joseph Martin'],RI,RI,,,,,,282.43,0.0,0.0,0.0,0.0,0.0,0.0,0
1408,['Joseph Mather'],CT,CT,['Joseph Mather'],,,,,126.02,2073.6111100000003,0.0,0.0,0.0,0.0,2073.6111100000003,1
1409,['Joseph Mauran'],RI,RI,,,,,,74.44,0.0,0.0,0.0,0.0,0.0,0.0,0
1410,['Joseph Mills'],NH,NH,,['Joseph Mills'],['Joseph Mills'],['Joseph Mills'],['Joseph Mills'],5516.81,0.0,320.25,13.722222222222221,13.722222222222221,2375.7799999999997,2723.474444444444,4
1411,['Joseph Moseley'],CT,CT,"['Joseph Mosely', 'Joseph Moseley']",,['Joseph Mosely'],['Joseph Mosely'],,393.52,285.31253,0.0,10.0,10.0,0.0,305.31253,3
1412,['Joseph Munson'],CT,CT,['Joseph Munson'],,,,,23.21,27.0,0.0,0.0,0.0,0.0,27.0,1
1413,['Joseph Myers'],SC,SC,,,,,,236.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1414,['Joseph Norse'],US,SC,,,,,,92.25,0.0,0.0,0.0,0.0,0.0,0.0,0
1415,['Joseph Noyes'],CT,CT,['Joseph Noyes'],['Joseph Noyes'],,,,299.61,264.38051,104.41944,0.0,0.0,0.0,368.79995,2
1416,['Joseph Ogden'],PA,PA,['Joseph Ogden'],,['Joseph Ogden'],['Joseph Ogden'],,2690.04,1563.5166080000001,0.0,696.0,700.8111111111111,0.0,2960.327719111111,3
1417,['Joseph Olmsted'],CT,CT,['Joseph Olmsted'],,,,,117.0,117.0083,0.0,0.0,0.0,0.0,117.0083,1
1418,['Joseph P Cooke'],CT,CT,['Joseph P Cooke'],['Joseph Cooke'],,,['Joseph Cooke'],2561.29,2650.9693899999993,149.99444,0.0,0.0,44.8,2845.7638299999994,3
1419,['Joseph Palmer'],CT,CT,,,,['Joseph Palmer'],['Joseph Palmer'],662.69,0.0,0.0,0.0,211.24444444444444,214.15,425.39444444444445,2
1420,['Joseph Paschall'],PA,PA,,,,,,3943.13,0.0,0.0,0.0,0.0,0.0,0.0,0
1421,['Joseph Perkins'],CT,CT,,['Joseph Perkins'],,,,65.41,0.0,381.25413999999995,0.0,0.0,0.0,381.25413999999995,1
1422,['Joseph Potter'],RI,RI,,,,,,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0
1423,['Joseph Root'],CT,CT,['Joseph Root'],,,['Joseph Root'],,42.22,96.34722,0.0,0.0,26.0,0.0,122.34722,2
1424,['Joseph Sage'],CT,CT,,,,,,112.86,0.0,0.0,0.0,0.0,0.0,0.0,0
1425,['Joseph Sands'],MD,MD,,,,,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1426,['Joseph Sisson'],RI,RI,,,,,,97.33,0.0,0.0,0.0,0.0,0.0,0.0,0
1427,['Joseph Skiffe'],CT,CT,,,,,,480.87,0.0,0.0,0.0,0.0,0.0,0.0,0
1428,['Joseph Smith'],RI,RI,,,,,,1242.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1429,['Joseph Sprague'],MA,NH,['Joseph Sprague'],,,,,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1430,['Joseph Stiles'],PA,PA,['Joseph Stiles'],,,,,822.74,482.13334,0.0,0.0,0.0,0.0,482.13334,1
1431,['Joseph Stillman'],CT,CT,,,['Joseph Stillman'],['Joseph Stillman'],,44.0,0.0,0.0,44.0,44.0,0.0,88.0,2
1432,['Joseph Strong'],CT,CT,['Joseph Strong'],,['Joseph Strong'],['Joseph Strong'],['Joseph Strong'],615.24,695.0555099999999,0.0,13.744444444444444,288.0,28.84,1025.6399544444444,4
1433,['Joseph Swift'],PA,PA,,,,,,22357.42,0.0,0.0,0.0,0.0,0.0,0.0,0
1434,['Joseph Tagert'],NC,NC,,,,,,309.13,0.0,0.0,0.0,0.0,0.0,0.0,0
1435,['Joseph Thomas'],PA,PA,,,['Joseph Thomas'],,['Joseph Thomas'],3272.52,0.0,0.0,98.35555555555555,0.0,98.67,197.02555555555557,2
1436,['Joseph Thompson'],PA,PA,,,,,"['Joseph Thomson', 'Joseph Thompson']",2210.68,0.0,0.0,0.0,0.0,1502.3600000000001,1502.3600000000001,1
1437,['Joseph Wheeler'],MD,MD,,,,,['Joseph Wheeler'],510.63,0.0,0.0,0.0,0.0,261.21,261.21,1
1438,['Joseph Whidden'],NH,NH,,,,,,82.32,0.0,0.0,0.0,0.0,0.0,0.0,0
1439,['Joseph Whipple'],NH,NH,['Joseph Whipple'],,,,['Joseph Whipple'],2413.82,300.0,0.0,0.0,0.0,120.0,420.0,2
1440,['Joseph White'],CT,CT,,['Joseph White'],,['Joseph White'],['Joseph White'],92.36,0.0,859.07089,0.0,108.75555555555556,360.87,1328.6964455555556,3
1441,['Joseph Wilkinson'],RI,RI,,,,,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1442,['Joseph Willcox'],CT,CT,,,,,['Joseph Willcox'],302.19,0.0,0.0,0.0,0.0,201.1,201.1,1
1443,['Joseph Williams'],MA,CT,['Joseph Williams'],['Joseph Williams'],['Joseph Williams'],['Joseph Williams'],['Joseph Williams'],152.16,0.0,237.76945000000003,0.0,540.8333333333334,122.0,900.6027833333334,5
1444,['Joseph Woodbridge'],CT,CT,,,,,,366.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1445,['Joseph Woodruff'],CT,CT,['Joseph Woodruff'],,,,"['Joseph Woodruffe', 'Joseph Woodruff']",100.0,100.0,0.0,0.0,0.0,119.17,219.17000000000002,2
1446,"['Joshua Belden', 'James Wells']",CT,CT,"['James Wells', 'Joshua Belden', 'James Welles']",,"['James Wells', 'Joshua Belden']","['James Wells', 'Joshua Belden']",['James Wells'],122.27,487.94725000000005,0.0,10.344444444444445,152.03333333333333,57.08,707.4050277777778,4
1447,['Joshua Belden'],CT,CT,['Joshua Belden'],,['Joshua Belden'],['Joshua Belden'],,164.62,223.75002999999998,0.0,6.2555555555555555,6.2555555555555555,0.0,236.2611411111111,3
1448,['Joshua Brackett'],NH,NH,['Joshua Brackett'],,['Joshua Brackett'],"['Joshua Bracket', 'Joshua Brackett']",,4746.39,1697.7111,0.0,32.5,46.24444444444444,0.0,1776.4555444444445,3
1449,['Joshua Fisher'],MA,NH,['Joshua Fisher'],['Joshua Fisher'],,,,1200.0,26.47778,321.97225999999995,0.0,0.0,0.0,348.45003999999994,2
1450,['Joshua Greene'],RI,RI,,,,,,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0
1451,['Joshua Grosvenor'],CT,CT,['Joshua Grosvenor'],,,,,189.24,189.2542,0.0,0.0,0.0,0.0,189.2542,1
1452,['Joshua Howard'],MD,MD,,"['Joshua Howard', 'Josua Howard']",,,,218.19,0.0,1187.9680400000002,0.0,0.0,0.0,1187.9680400000002,1
1453,['Joshua Lathrop'],CT,CT,['Joshua Lathrop'],,,,,24607.93,28075.116830000006,0.0,0.0,0.0,0.0,28075.116830000006,1
1454,['Joshua Mudd'],MD,MD,,,,,,59.22,0.0,0.0,0.0,0.0,0.0,0.0,0
1455,['Joshua Owens'],MD,MD,,,,,,187.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1456,['Joshua Thompson'],NH,NH,,,,,['Joshua Thompson'],1452.04,0.0,0.0,0.0,0.0,2091.05,2091.05,1
1457,['Joshua Toppan'],MA,NH,,,,,,1174.87,0.0,0.0,0.0,0.0,0.0,0.0,0
1458,['Joshua Ward'],SC,SC,,,,,,218.19,0.0,0.0,0.0,0.0,0.0,0.0,0
1459,['Joshua Winsor'],RI,RI,,,,,,34.21,0.0,0.0,0.0,0.0,0.0,0.0,0
1460,['Joshua Yates'],MD,MD,,,,,,385.66,0.0,0.0,0.0,0.0,0.0,0.0,0
1461,['Josiah Allyn'],CT,CT,['Josiah Allyn'],,,,,300.0,623.0889,0.0,0.0,0.0,0.0,623.0889,1
1462,['Josiah Bartlett'],NH,NH,['Josiah Bartlett'],,,,,598.39,296.36661999999995,0.0,0.0,0.0,0.0,296.36661999999995,1
1463,['Josiah Bradley'],CT,CT,,['Josiah Bradley'],,,,116.01,0.0,126.8667,0.0,0.0,0.0,126.8667,1
1464,['Josiah Collins'],NC,NC,,,,,,4065.27,0.0,0.0,0.0,0.0,0.0,0.0,0
1465,['Josiah Hale'],CT,CT,['Josiah Hale'],,,,,248.55,248.56948,0.0,0.0,0.0,0.0,248.56948,1
1466,['Josiah Hamphry'],RI,RI,,,,,,288.15,0.0,0.0,0.0,0.0,0.0,0.0,0
1467,['Josiah Lockhart'],PA,PA,,,,,,18765.03,0.0,0.0,0.0,0.0,0.0,0.0,0
1468,['Josiah Norton'],VT,CT,,,,,,71.66,0.0,0.0,0.0,0.0,0.0,0.0,0
1469,['Josiah Phelps'],CT,CT,['Josiah Phelps'],,,,,1100.0,800.0,0.0,0.0,0.0,0.0,800.0,1
1470,['Josiah Quinby'],NY,CT,,['Josiah Quinby'],,,,35.53,0.0,0.0,0.0,0.0,0.0,0.0,1
1471,['Josiah Smith'],RI,RI,['Josiah Smith'],['Josiah Smith'],,,['Josiah Smith'],172.32,0.0,399.39441500000004,0.0,0.0,727.52,1126.914415,3
1472,['Josiah Smith'],SC,SC,['Josiah Smith'],['Josiah Smith'],,,['Josiah Smith'],4879.24,0.0,399.39441500000004,0.0,0.0,727.52,1126.914415,3
1473,['Josiah Watson'],VA,MD,,,,,,3988.48,0.0,0.0,0.0,0.0,0.0,0.0,0
1474,['Josias C Hall'],MD,MD,,,,,['Josias C Hall'],405.41,0.0,0.0,0.0,0.0,452.54999999999995,452.54999999999995,1
1475,['Jr Andrew'],PA,PA,,,,,,5985.14,0.0,0.0,0.0,0.0,0.0,0.0,0
1476,['Judah Strong'],CT,CT,['Judah Strong'],,,,,713.88,713.9028,0.0,0.0,0.0,0.0,713.9028,1
1477,['Juliana Buckingham'],CT,CT,,,,,,997.42,0.0,0.0,0.0,0.0,0.0,0.0,0
1478,['Julius Deming'],CT,CT,['Julius Deming'],,,,,287.17,325.02224,0.0,0.0,0.0,0.0,325.02224,1
1479,['Jun Andrew'],PA,PA,,,,,,17700.21,0.0,0.0,0.0,0.0,0.0,0.0,0
1480,['Jun Christopher'],PA,PA,,,,,,12612.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1481,['Jun Daniel'],PA,PA,,,,,,291.07,0.0,0.0,0.0,0.0,0.0,0.0,0
1482,['Jun Israel'],PA,PA,,,,,,4759.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1483,"['Jun Jacob', 'Jacob Morgan']",PA,PA,['Jacob Morgan'],,['Jacob Morgan'],,,13594.18,7649.31115,0.0,995.3333333333334,0.0,0.0,8644.644483333333,2
1484,"['Jun James', 'James Craig']",PA,PA,['James Craig'],['James Craig'],['James Craig'],,['James Craig'],14889.12,10048.400020000001,0.0,231.24444444444444,0.0,429.8,10709.444464444445,4
1485,['Jun James'],PA,PA,,,,,,468.44,0.0,0.0,0.0,0.0,0.0,0.0,0
1486,['Jun Joseph'],PA,PA,,,,,,164.65,0.0,0.0,0.0,0.0,0.0,0.0,0
1487,['Jun Leonard'],NY,PA,,,,,,34.06,0.0,0.0,0.0,0.0,0.0,0.0,0
1488,['Jun Margaret'],PA,PA,,,,,,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1489,['Jun Richard'],MD,PA,,,,,,454.68,0.0,0.0,0.0,0.0,0.0,0.0,0
1490,['Jun Samuel'],PA,PA,,,,,,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1491,['Justina Lenen'],PA,PA,,,,,,694.63,0.0,0.0,0.0,0.0,0.0,0.0,0
1492,['Keziah Barber'],CT,CT,['Keziah Barber'],,,,,115.49,115.50138999999999,0.0,0.0,0.0,0.0,115.50138999999999,1
1493,['Kingsmill Davan'],PA,SC,,,,,,110.76,0.0,0.0,0.0,0.0,0.0,0.0,0
1494,"['Lawrence Brangle', 'Jacob Gombar']",MD,MD,,,,,,47.65,0.0,0.0,0.0,0.0,0.0,0.0,0
1495,['Lawrence Herbert'],PA,PA,,,,,,1848.23,0.0,0.0,0.0,0.0,0.0,0.0,0
1496,['Lawrence Schultz'],PA,PA,,,,,,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0
1497,['Lawrence Seckel'],PA,PA,,,,,,2408.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1498,['Leah Fellows'],CT,CT,['Leah Fellows'],['Leah Fellows'],,,,1750.26,850.3388,67.14999999999999,0.0,0.0,0.0,917.4888,2
1499,['Lemuel Bailey'],RI,RI,,,,,,1153.32,0.0,0.0,0.0,0.0,0.0,0.0,0
1500,['Lemuel Bishop'],RI,RI,,,,,,52.53,0.0,0.0,0.0,0.0,0.0,0.0,0
1501,['Lemuel Bruswell'],CT,CT,,,,,,15.59,0.0,0.0,0.0,0.0,0.0,0.0,0
1502,['Lemuel Grosvenor'],CT,CT,,,,,,424.51,0.0,0.0,0.0,0.0,0.0,0.0,0
1503,['Lemuel Sanders'],MA,CT,,,,,,333.48,0.0,0.0,0.0,0.0,0.0,0.0,0
1504,['Leonard Dix'],CT,CT,,,,,,270.12,0.0,0.0,0.0,0.0,0.0,0.0,0
1505,['Leonard Sellman'],MD,MD,,,,,,246.64,0.0,0.0,0.0,0.0,0.0,0.0,0
1506,['Leonard Stoneburner'],PA,PA,['Leonard Stoneburner'],,['Leonard Stoneburner'],,,2939.33,2469.8541600000003,0.0,146.66666666666666,0.0,0.0,2616.520826666667,2
1507,['Levi Booth'],CT,CT,['Levi Booth'],,,,,174.08,274.3889,0.0,0.0,0.0,0.0,274.3889,1
1508,['Levi Warner'],CT,CT,,,,,,16.16,0.0,0.0,0.0,0.0,0.0,0.0,0
1509,['Levin Winder'],MD,MD,,,,,['Levin Winder'],4568.8,0.0,0.0,0.0,0.0,498.62,498.62,1
1510,['Lewis Beard'],NC,NC,,,,,,147.99,0.0,0.0,0.0,0.0,0.0,0.0,0
1511,['Lewis Brantz'],MD,MD,,,,,,1429.22,0.0,0.0,0.0,0.0,0.0,0.0,0
1512,['Lewis Michael'],PA,PA,,,,,,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0
1513,['Lewis Morris'],SC,SC,,,,,,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1514,['Lewis Neth'],MD,MD,,,,,,3773.42,0.0,0.0,0.0,0.0,0.0,0.0,0
1515,['Lewis Shell'],PA,PA,,,,,['Lewis Shelle'],286.52,0.0,0.0,0.0,0.0,257.6,257.6,1
1516,['Lewis Timmon'],SC,SC,,,,,,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1517,['Lois Fellows'],CT,CT,,,,,,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1518,['Love Stone'],SC,SC,,,,,,528.41,0.0,0.0,0.0,0.0,0.0,0.0,0
1519,['Lucy Chen'],CT,CT,,,,,,2757.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1520,['Lucy Orne'],MD,MD,,,,,,1354.11,0.0,0.0,0.0,0.0,0.0,0.0,0
1521,['Luke Morris 7'],PA,PA,,,,,,3015.15,0.0,0.0,0.0,0.0,0.0,0.0,0
1522,['Luther Martin'],MD,MD,['Luther Martin'],,,,,1451.91,760.58475,0.0,0.0,0.0,0.0,760.58475,1
1523,['Luther Martin'],RI,RI,['Luther Martin'],,,,,30.94,0.0,0.0,0.0,0.0,0.0,0.0,1
1524,['Lydia Ash'],MA,RI,['Lydia Ash'],,,,,1220.2,0.0,0.0,0.0,0.0,0.0,0.0,1
1525,['Lydia Watson'],CT,CT,,,,,,1415.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1526,['Lynde McCurdy'],CT,CT,['Lynde McCurdy'],,,,,18850.81,5106.0458,0.0,0.0,0.0,0.0,5106.0458,1
1527,['Mabel Willcox'],CT,CT,,,,,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1528,['Makeus Bement'],CT,CT,,,,,,5287.11,0.0,0.0,0.0,0.0,0.0,0.0,0
1529,['Manuel Eyre'],PA,PA,['Manuel Eyre'],,,,,1862.64,107.5,0.0,0.0,0.0,0.0,107.5,1
1530,['Mara Fara'],MD,MD,,,,,,399.64,0.0,0.0,0.0,0.0,0.0,0.0,0
1531,['Margaret Carroll'],MD,MD,,,,,,866.01,0.0,0.0,0.0,0.0,0.0,0.0,0
1532,['Margaret Duncan'],PA,PA,['Margaret Duncan'],,,,,3029.43,4771.8608,0.0,0.0,0.0,0.0,4771.8608,1
1533,['Margaret Fisher'],MD,MD,,,,,,1436.31,0.0,0.0,0.0,0.0,0.0,0.0,0
1534,['Margaret Gaston'],NC,NC,,,,,,2365.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1535,['Margaret Robinson'],PA,PA,,,,,,266.66,0.0,0.0,0.0,0.0,0.0,0.0,0
1536,['Margaret Stocker'],PA,PA,,,,,,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1537,['Margery Whitaker'],MD,MD,,,,,,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1538,['Mark Wilcocks'],PA,PA,,,,,,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0
1539,['Marmaduke Mason'],RI,RI,,,,,,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0
1540,['Marshfield Parsons'],CT,CT,,,,,,818.83,0.0,0.0,0.0,0.0,0.0,0.0,0
1541,['Martha Buckmaster'],RI,RI,,,,,,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1542,['Martha Fairchild'],CT,CT,['Martha Fairchild'],,,,,808.6,809.10413,0.0,0.0,0.0,0.0,809.10413,1
1543,['Martha Flower'],PA,PA,,,,,,918.04,0.0,0.0,0.0,0.0,0.0,0.0,0
1544,['Martha Holt'],CT,CT,,,,,,175.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1545,['Martha Jones'],PA,PA,,,,,,447.74,0.0,0.0,0.0,0.0,0.0,0.0,0
1546,['Martha Poor'],NH,NH,,,['Martha Poor'],['Martha Poor'],,3150.71,0.0,0.0,101.5,101.5,0.0,203.0,2
1547,['Martha Robinson'],MA,RI,,,,,,17.11,0.0,0.0,0.0,0.0,0.0,0.0,0
1548,['Martha Savage'],SC,SC,,,,,,115.05,0.0,0.0,0.0,0.0,0.0,0.0,0
1549,['Martha Williams'],CT,CT,,,,,,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1550,['Martin Huizinga'],VA,SC,,,,,,105.73,0.0,0.0,0.0,0.0,0.0,0.0,0
1551,['Martin Kellogg'],CT,CT,['Martin Kellogg'],,,,,2378.59,2651.5959740000003,0.0,0.0,0.0,0.0,2651.5959740000003,1
1552,['Martin Lord'],CT,CT,['Martin Lord'],,,,,337.86,220.56805,0.0,0.0,0.0,0.0,220.56805,1
1553,['Martin McDonald'],NY,CT,,['Martin McDonald'],,,,196.72,0.0,0.0,0.0,0.0,0.0,0.0,1
1554,['Mary Allen'],RI,RI,,,,,,58.64,0.0,0.0,0.0,0.0,0.0,0.0,0
1555,['Mary Ann Chandler'],CT,CT,,,,,,459.75,0.0,0.0,0.0,0.0,0.0,0.0,0
1556,['Mary Beere'],PA,PA,,,,,,1645.83,0.0,0.0,0.0,0.0,0.0,0.0,0
1557,['Mary Blany'],MD,MD,,,,,,283.33,0.0,0.0,0.0,0.0,0.0,0.0,0
1558,['Mary Borden'],RI,RI,,,,,,23.27,0.0,0.0,0.0,0.0,0.0,0.0,0
1559,['Mary Chancellor'],PA,PA,,,,,,1049.55,0.0,0.0,0.0,0.0,0.0,0.0,0
1560,['Mary Chevalier'],PA,PA,,,,,,2547.74,0.0,0.0,0.0,0.0,0.0,0.0,0
1561,['Mary Correy'],PA,PA,['Mary Correy'],,,,,28.5,39.97222,0.0,0.0,0.0,0.0,39.97222,1
1562,['Mary Elliot'],MD,MD,,,,,,546.23,0.0,0.0,0.0,0.0,0.0,0.0,0
1563,['Mary Flood'],NH,NH,,,,,,128.03,0.0,0.0,0.0,0.0,0.0,0.0,0
1564,['Mary Greenwood'],NH,NH,,,,,,330.29,0.0,0.0,0.0,0.0,0.0,0.0,0
1565,['Mary Heyl'],PA,PA,,,,,,98.92,0.0,0.0,0.0,0.0,0.0,0.0,0
1566,['Mary Hillhouse'],CT,CT,['Mary Hillhouse'],,,,,228.81,244.76111300000002,0.0,0.0,0.0,0.0,244.76111300000002,1
1567,['Mary Hopkinson'],PA,PA,['Mary Hopkinson'],,,,,2990.0,3100.2500099999997,0.0,0.0,0.0,0.0,3100.2500099999997,1
1568,['Mary Jennings'],PA,PA,,,,,,138.06,0.0,0.0,0.0,0.0,0.0,0.0,0
1569,['Mary Judson'],CT,CT,['Mary Judson'],,,,,275.13,352.3292,0.0,0.0,0.0,0.0,352.3292,1
1570,['Mary Mayo'],MD,MD,['Mary Mayo'],,,,,108.33,108.34445,0.0,0.0,0.0,0.0,108.34445,1
1571,['Mary McCaraher'],PA,PA,,,,,,1199.27,0.0,0.0,0.0,0.0,0.0,0.0,0
1572,['Mary Muncreef'],SC,SC,,,,,,640.2638,0.0,0.0,0.0,0.0,0.0,0.0,0
1573,['Mary Muncrief'],SC,SC,,,,,,4246.38,0.0,0.0,0.0,0.0,0.0,0.0,0
1574,['Mary Porter'],CT,CT,['Mary Poter'],['Mary Poter'],,,,90.57,0.0,5.0,0.0,0.0,0.0,5.0,2
1575,['Mary Ritchie'],MD,MD,['Mary Ritchie'],,,,,26.64,26.65417,0.0,0.0,0.0,0.0,26.65417,1
1576,['Mary Rivers'],SC,SC,,,,,,147.88,0.0,0.0,0.0,0.0,0.0,0.0,0
1577,['Mary Robeson'],PA,PA,,,,,,639.66,0.0,0.0,0.0,0.0,0.0,0.0,0
1578,['Mary Rush'],PA,PA,,,,,,220.31,0.0,0.0,0.0,0.0,0.0,0.0,0
1579,['Mary Simpson'],PA,PA,,,,,,887.72,0.0,0.0,0.0,0.0,0.0,0.0,0
1580,['Mary Sindrey'],PA,PA,['Mary Sindrey'],,,,,3629.1,1319.1610999999998,0.0,0.0,0.0,0.0,1319.1610999999998,1
1581,['Mary Smith'],PA,PA,,['Mary Smith'],,['Mary Smith'],,1066.8,0.0,525.163872,0.0,13.544444444444444,0.0,538.7083164444444,2
1582,['Mary Smith'],SC,SC,,['Mary Smith'],,['Mary Smith'],,1479.38,0.0,525.163872,0.0,13.544444444444444,0.0,538.7083164444444,2
1583,['Mary Torrey'],CT,CT,,,,,,52.89,0.0,0.0,0.0,0.0,0.0,0.0,0
1584,['Mary Travers'],RI,RI,,,,,,75.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1585,['Mary Tucker'],SC,SC,,,,,,608.38,0.0,0.0,0.0,0.0,0.0,0.0,0
1586,['Mary Weltner'],MD,MD,,,,,,4720.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1587,['Mary Whitsey'],RI,RI,,,,,,245.67,0.0,0.0,0.0,0.0,0.0,0.0,0
1588,['Mary Williams'],PA,PA,,['Mary Williams'],,,,439.27,0.0,1800.37918,0.0,0.0,0.0,1800.37918,1
1589,['Mathew McConnell'],PA,SC,,,['Mathew McConnell'],,['Mathew McConnel'],1915.75,0.0,0.0,0.0,0.0,1960.1599999999999,1960.1599999999999,2
1590,['Mathew Watson'],RI,RI,,,,,,1286.03,0.0,0.0,0.0,0.0,0.0,0.0,0
1591,['Mathew Woodruff'],CT,CT,,,,,,52.96,0.0,0.0,0.0,0.0,0.0,0.0,0
1592,['Mathias Hutchinson'],SC,SC,,,,,,157.17,0.0,0.0,0.0,0.0,0.0,0.0,0
1593,['Mathias Keeley'],PA,PA,,,,,,30.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1594,['Matthew Clarkson'],PA,PA,['Matthew Clarkson'],,,,,1111.23,27386.26761,0.0,0.0,0.0,0.0,27386.26761,1
1595,['Matthew Fitzwater'],PA,PA,,,['Mathew Fitzwater'],,,299.33,0.0,0.0,48.477777777777774,0.0,0.0,48.477777777777774,1
1596,['Matthew Greer'],PA,PA,"['Mathew Greer', 'Matthew Greer']",,,,,698.24,1650.99723,0.0,0.0,0.0,0.0,1650.99723,1
1597,['Matthew Griswold'],CT,CT,,,,,,34.08,0.0,0.0,0.0,0.0,0.0,0.0,0
1598,['Matthew Lee'],CT,CT,,,,,['Matthew Lee'],117.73,0.0,0.0,0.0,0.0,145.07999999999998,145.07999999999998,1
1599,['Matthew McConnell'],PA,PA,,,['Mathew McConnell'],,,22011.6,0.0,0.0,15.0,0.0,0.0,15.0,1
1600,['Matthew Sears'],CT,CT,['Matthew Sears'],,['Mathew Sears'],['Mathew Sears'],,145.18,145.1944,0.0,1.2444444444444445,1.2444444444444445,0.0,147.68328888888888,3
1601,['Matthew Talcott'],CT,CT,,,,,,823.78,0.0,0.0,0.0,0.0,0.0,0.0,0
1602,['Matthew Thornton'],NH,NH,['Matthew Thornton'],,,,,6123.09,6063.5665,0.0,0.0,0.0,0.0,6063.5665,1
1603,['Matthew Watson'],RI,CT,,,,,,168.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1604,['Matthias Ludwick'],PA,PA,,,,,,25.88,0.0,0.0,0.0,0.0,0.0,0.0,0
1605,['Matthias Shafer'],PA,PA,,,,,,96.55,0.0,0.0,0.0,0.0,0.0,0.0,0
1606,['Matthias Shrub'],MD,MD,['Mathias Shrubb'],,,,,33.96,33.983340000000005,0.0,0.0,0.0,0.0,33.983340000000005,1
1607,['Mehitabel Gillet'],CT,CT,,,,,,47.31,0.0,0.0,0.0,0.0,0.0,0.0,0
1608,['Mehitabel Waterman'],CT,CT,['Mehitabel Waterman'],,,,,637.22,590.975,0.0,0.0,0.0,0.0,590.975,1
1609,['Mercy Wright'],CT,CT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1610,['Michael Baltzel'],MD,MD,,,,,,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1611,['Michael Bartgis'],PA,PA,['Michael Bartgis'],,,,,2308.14,2227.8723,0.0,0.0,0.0,0.0,2227.8723,1
1612,"['Michael Bull', 'Thomas Bull']",CT,CT,,,,,,112.87,0.0,0.0,0.0,0.0,0.0,0.0,0
1613,['Michael Burke'],VA,PA,,"['Michael Bourke', 'Michael Burke']",,,,3981.54,0.0,177.16945,0.0,0.0,0.0,177.16945,1
1614,['Michael Crowly'],SC,SC,,,,,,1791.35,0.0,0.0,0.0,0.0,0.0,0.0,0
1615,['Michael Doudel'],PA,PA,,,,,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1616,['Michael Gundaker'],PA,PA,,,,,,2267.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1617,['Michael Hodge'],MA,NH,['Michael Hodge'],,['Michael Hodges'],['Michael Hodges'],,1214.15,0.0,0.0,0.0,16.244444444444444,0.0,16.244444444444444,3
